fecha,dia_semana,mes,anio,es_fin_semana,es_feriado,franja_horaria,hora_inicio,hora_fin,producto,categoria,cantidad_vendida,precio_unitario,total_venta,canal_venta,promocion_activa,tipo_promocion,descuento_pct,clima,temperatura,lluvia,personal_disponible,tiempo_preparacion_min,stock_disponible,porcentaje_delivery
2024-01-12,Viernes,1,2024,0,0,Desayuno,7,11,Alitas BBQ,Pollos,11,20.0,220.0,Presencial,No,Ninguna,0,Soleado,25,0,2,20,29,24
2024-01-12,Viernes,1,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,13,12.0,156.0,Presencial,No,Ninguna,0,Soleado,25,0,2,13,33,16
2024-01-12,Viernes,1,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,19,10.0,190.0,Presencial,No,Ninguna,0,Soleado,25,0,6,11,50,41
2024-01-12,Viernes,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,41,18.0,738.0,Web,No,Ninguna,0,Soleado,25,0,6,17,53,36
2024-01-12,Viernes,1,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,33,11.0,363.0,Presencial,No,Ninguna,0,Soleado,25,0,6,12,42,27
2024-01-12,Viernes,1,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,22,13.0,286.0,Web,No,Ninguna,0,Soleado,25,0,6,22,41,34
2024-01-12,Viernes,1,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,32,15.0,480.0,Presencial,No,Ninguna,0,Soleado,25,0,6,14,40,27
2024-01-12,Viernes,1,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,22,20.0,440.0,Presencial,No,Ninguna,0,Soleado,25,0,6,19,29,32
2024-01-12,Viernes,1,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,24,10.0,240.0,Presencial,No,Ninguna,0,Soleado,25,0,8,11,47,62
2024-01-12,Viernes,1,2024,0,0,Cena,18,22,Gaseosa,Bebidas,42,4.0,168.0,Delivery,No,Ninguna,0,Soleado,25,0,8,2,81,61
2024-01-12,Viernes,1,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,14,32.0,448.0,Delivery,No,Ninguna,0,Soleado,25,0,8,25,22,41
2024-01-13,Sábado,1,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,7,11.0,77.0,Presencial,No,Ninguna,0,Nublado,23,0,5,9,13,34
2024-01-13,Sábado,1,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,31,4.0,124.0,Presencial,No,Ninguna,0,Nublado,23,0,5,5,62,21
2024-01-13,Sábado,1,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,19,6.0,91.2,Presencial,Sí,2x1,20,Nublado,23,0,5,4,61,39
2024-01-13,Sábado,1,2024,1,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Nublado,23,0,5,13,43,31
2024-01-13,Sábado,1,2024,1,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,15,15.0,225.0,Presencial,No,Ninguna,0,Nublado,23,0,5,10,37,28
2024-01-13,Sábado,1,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,55,18.0,990.0,Presencial,No,Ninguna,0,Nublado,23,0,7,18,68,43
2024-01-13,Sábado,1,2024,1,0,Almuerzo,12,16,Gaseosa,Bebidas,48,4.0,192.0,Delivery,No,Ninguna,0,Nublado,23,0,7,3,64,30
2024-01-13,Sábado,1,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,53,15.0,596.25,Presencial,Sí,2x1,25,Nublado,23,0,7,8,77,33
2024-01-13,Sábado,1,2024,1,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,29,16.0,371.2,Presencial,Sí,Combo,20,Nublado,23,0,7,10,54,51
2024-01-13,Sábado,1,2024,1,0,Cena,18,22,Jugo Natural,Bebidas,35,6.0,210.0,Delivery,No,Ninguna,0,Nublado,23,0,8,2,58,57
2024-01-13,Sábado,1,2024,1,0,Cena,18,22,Pizza Familiar,Pizzas,18,32.0,576.0,Web,No,Ninguna,0,Nublado,23,0,8,25,53,59
2024-01-13,Sábado,1,2024,1,0,Cena,18,22,Pollo Broaster,Pollos,29,18.0,522.0,Delivery,No,Ninguna,0,Nublado,23,0,8,16,61,59
2024-01-13,Sábado,1,2024,1,0,Cena,18,22,Gaseosa,Bebidas,43,4.0,146.2,Delivery,Sí,Descuento,15,Nublado,23,0,8,4,93,77
2024-01-14,Domingo,1,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,17,4.0,68.0,Presencial,No,Ninguna,0,Soleado,30,0,5,2,60,33
2024-01-14,Domingo,1,2024,1,0,Desayuno,7,11,Cheeseburger,Hamburguesas,14,14.0,196.0,Delivery,No,Ninguna,0,Soleado,30,0,5,9,43,26
2024-01-14,Domingo,1,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,10,11.0,110.0,Delivery,No,Ninguna,0,Soleado,30,0,5,8,44,31
2024-01-14,Domingo,1,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,15,6.0,90.0,Delivery,No,Ninguna,0,Soleado,30,0,5,4,38,29
2024-01-14,Domingo,1,2024,1,0,Desayuno,7,11,Pizza Familiar,Pizzas,9,32.0,288.0,Presencial,No,Ninguna,0,Soleado,30,0,5,17,35,20
2024-01-14,Domingo,1,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,30,11.0,330.0,Delivery,No,Ninguna,0,Soleado,30,0,4,11,35,49
2024-01-14,Domingo,1,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,47,15.0,705.0,Presencial,No,Ninguna,0,Soleado,30,0,4,14,61,53
2024-01-14,Domingo,1,2024,1,0,Almuerzo,12,16,Jugo Natural,Bebidas,31,6.0,186.0,Presencial,No,Ninguna,0,Soleado,30,0,4,3,66,31
2024-01-14,Domingo,1,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,41,18.0,738.0,Web,No,Ninguna,0,Soleado,30,0,4,17,62,44
2024-01-14,Domingo,1,2024,1,0,Almuerzo,12,16,Pizza Personal,Pizzas,22,13.0,286.0,Presencial,No,Ninguna,0,Soleado,30,0,4,16,28,40
2024-01-14,Domingo,1,2024,1,0,Cena,18,22,Alitas BBQ,Pollos,25,20.0,500.0,Presencial,No,Ninguna,0,Soleado,30,0,6,19,30,69
2024-01-14,Domingo,1,2024,1,0,Cena,18,22,Gaseosa,Bebidas,37,4.0,111.0,Delivery,Sí,Combo,25,Soleado,30,0,6,5,70,58
2024-01-14,Domingo,1,2024,1,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,22,16.0,352.0,Presencial,No,Ninguna,0,Soleado,30,0,6,11,38,50
2024-01-14,Domingo,1,2024,1,0,Cena,18,22,Salchipapa Clásica,Salchipapas,32,10.0,272.0,Presencial,Sí,Combo,15,Soleado,30,0,6,12,63,63
2024-01-15,Lunes,1,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Presencial,No,Ninguna,0,Lluvioso,21,1,3,7,35,35
2024-01-15,Lunes,1,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Delivery,No,Ninguna,0,Lluvioso,21,1,3,4,64,43
2024-01-15,Lunes,1,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,7,14.0,98.0,Delivery,No,Ninguna,0,Lluvioso,21,1,3,14,28,41
2024-01-15,Lunes,1,2024,0,0,Desayuno,7,11,Pizza Familiar,Pizzas,6,32.0,192.0,Delivery,No,Ninguna,0,Lluvioso,21,1,3,21,29,36
2024-01-15,Lunes,1,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,14,12.0,168.0,Presencial,No,Ninguna,0,Lluvioso,21,1,3,13,20,29
2024-01-15,Lunes,1,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,20,12.0,216.0,Delivery,Sí,Descuento,10,Lluvioso,21,1,5,11,41,46
2024-01-15,Lunes,1,2024,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,21,16.0,336.0,Delivery,No,Ninguna,0,Lluvioso,21,1,5,13,41,50
2024-01-15,Lunes,1,2024,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,20,14.0,280.0,Delivery,No,Ninguna,0,Lluvioso,21,1,5,13,49,47
2024-01-15,Lunes,1,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,17,11.0,187.0,Delivery,No,Ninguna,0,Lluvioso,21,1,5,10,31,59
2024-01-15,Lunes,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,37,18.0,666.0,Delivery,No,Ninguna,0,Lluvioso,21,1,5,19,53,48
2024-01-15,Lunes,1,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,15,10.0,150.0,Delivery,No,Ninguna,0,Lluvioso,21,1,7,13,49,76
2024-01-15,Lunes,1,2024,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,27,12.0,324.0,Delivery,No,Ninguna,0,Lluvioso,21,1,7,12,54,65
2024-01-15,Lunes,1,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,34,18.0,612.0,Delivery,No,Ninguna,0,Lluvioso,21,1,7,15,40,62
2024-01-15,Lunes,1,2024,0,0,Cena,18,22,Gaseosa,Bebidas,26,4.0,78.0,Delivery,Sí,Combo,25,Lluvioso,21,1,7,5,71,71
2024-01-15,Lunes,1,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,35,15.0,525.0,Delivery,No,Ninguna,0,Lluvioso,21,1,7,9,60,78
2024-01-16,Martes,1,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,6,10.0,60.0,Presencial,No,Ninguna,0,Soleado,31,0,2,12,39,22
2024-01-16,Martes,1,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,11,11.0,108.9,Presencial,Sí,Combo,10,Soleado,31,0,2,7,43,24
2024-01-16,Martes,1,2024,0,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,10,15.0,150.0,Presencial,No,Ninguna,0,Soleado,31,0,2,15,35,18
2024-01-16,Martes,1,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,14,4.0,56.0,Presencial,No,Ninguna,0,Soleado,31,0,2,3,40,15
2024-01-16,Martes,1,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,9,16.0,144.0,Delivery,No,Ninguna,0,Soleado,31,0,2,13,17,22
2024-01-16,Martes,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,26,18.0,468.0,Web,No,Ninguna,0,Soleado,31,0,5,12,39,33
2024-01-16,Martes,1,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,31,4.0,124.0,Presencial,No,Ninguna,0,Soleado,31,0,5,5,89,32
2024-01-16,Martes,1,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,26,15.0,390.0,Delivery,No,Ninguna,0,Soleado,31,0,5,10,46,34
2024-01-16,Martes,1,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,32,10.0,320.0,Presencial,No,Ninguna,0,Soleado,31,0,5,11,61,44
2024-01-16,Martes,1,2024,0,0,Cena,18,22,Pizza Personal,Pizzas,21,13.0,245.7,Presencial,Sí,2x1,10,Soleado,31,0,6,23,40,63
2024-01-16,Martes,1,2024,0,0,Cena,18,22,Cheeseburger,Hamburguesas,19,14.0,199.5,Delivery,Sí,Combo,25,Soleado,31,0,6,12,38,48
2024-01-16,Martes,1,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,11,32.0,352.0,Delivery,No,Ninguna,0,Soleado,31,0,6,18,34,49
2024-01-16,Martes,1,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,21,15.0,283.5,Web,Sí,Combo,10,Soleado,31,0,6,10,50,59
2024-01-17,Miércoles,1,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,9,16.0,144.0,Presencial,No,Ninguna,0,Soleado,29,0,2,12,26,14
2024-01-17,Miércoles,1,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Presencial,No,Ninguna,0,Soleado,29,0,2,5,59,17
2024-01-17,Miércoles,1,2024,0,0,Desayuno,7,11,Alitas BBQ,Pollos,10,20.0,200.0,Presencial,No,Ninguna,0,Soleado,29,0,2,13,16,17
2024-01-17,Miércoles,1,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,15,4.0,60.0,Presencial,No,Ninguna,0,Soleado,29,0,2,2,58,23
2024-01-17,Miércoles,1,2024,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,27,14.0,378.0,Presencial,No,Ninguna,0,Soleado,29,0,5,12,51,26
2024-01-17,Miércoles,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,36,18.0,648.0,Presencial,No,Ninguna,0,Soleado,29,0,5,16,42,35
2024-01-17,Miércoles,1,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,33,20.0,660.0,Web,No,Ninguna,0,Soleado,29,0,5,18,55,43
2024-01-17,Miércoles,1,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,49,4.0,196.0,Web,No,Ninguna,0,Soleado,29,0,5,4,108,36
2024-01-17,Miércoles,1,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,23,15.0,345.0,Presencial,No,Ninguna,0,Soleado,29,0,5,11,55,29
2024-01-17,Miércoles,1,2024,0,0,Cena,18,22,Cheeseburger,Hamburguesas,18,14.0,252.0,Delivery,No,Ninguna,0,Soleado,29,0,7,10,43,57
2024-01-17,Miércoles,1,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,20,16.0,256.0,Delivery,Sí,Combo,20,Soleado,29,0,7,13,44,48
2024-01-17,Miércoles,1,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,33,15.0,495.0,Presencial,No,Ninguna,0,Soleado,29,0,7,11,53,42
2024-01-17,Miércoles,1,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,16,32.0,512.0,Presencial,No,Ninguna,0,Soleado,29,0,7,18,51,50
2024-01-18,Jueves,1,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,10,4.0,40.0,Presencial,No,Ninguna,0,Nublado,23,0,3,5,31,21
2024-01-18,Jueves,1,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Presencial,No,Ninguna,0,Nublado,23,0,3,8,26,25
2024-01-18,Jueves,1,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,16,12.0,163.2,Presencial,Sí,Descuento,15,Nublado,23,0,3,10,25,14
2024-01-18,Jueves,1,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,12,6.0,72.0,Presencial,No,Ninguna,0,Nublado,23,0,3,4,43,17
2024-01-18,Jueves,1,2024,0,0,Desayuno,7,11,Salchipapa Especial,Salchipapas,13,15.0,195.0,Web,No,Ninguna,0,Nublado,23,0,3,10,41,25
2024-01-18,Jueves,1,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,11,10.0,110.0,Presencial,No,Ninguna,0,Nublado,23,0,3,8,32,15
2024-01-18,Jueves,1,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,20,13.0,260.0,Presencial,No,Ninguna,0,Nublado,23,0,4,24,45,45
2024-01-18,Jueves,1,2024,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,25,6.0,150.0,Web,No,Ninguna,0,Nublado,23,0,4,2,73,44
2024-01-18,Jueves,1,2024,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,29,16.0,464.0,Web,No,Ninguna,0,Nublado,23,0,4,9,37,42
2024-01-18,Jueves,1,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,19,15.0,285.0,Delivery,No,Ninguna,0,Nublado,23,0,4,12,45,52
2024-01-18,Jueves,1,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,16,16.0,256.0,Delivery,No,Ninguna,0,Nublado,23,0,4,12,36,42
2024-01-18,Jueves,1,2024,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,32,12.0,326.4,Web,Sí,Combo,15,Nublado,23,0,4,14,40,47
2024-01-18,Jueves,1,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,32,18.0,576.0,Presencial,No,Ninguna,0,Nublado,23,0,4,13,58,41
2024-01-18,Jueves,1,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,24,20.0,480.0,Delivery,No,Ninguna,0,Nublado,23,0,4,18,58,57
2024-01-18,Jueves,1,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,28,10.0,238.0,Web,Sí,Combo,15,Nublado,23,0,4,14,57,66
2024-01-19,Viernes,1,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,9,14.0,126.0,Web,No,Ninguna,0,Nublado,24,0,3,14,28,22
2024-01-19,Viernes,1,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Nublado,24,0,3,5,31,21
2024-01-19,Viernes,1,2024,0,0,Desayuno,7,11,Pizza Personal,Pizzas,10,13.0,130.0,Presencial,No,Ninguna,0,Nublado,24,0,3,17,27,19
2024-01-19,Viernes,1,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,10,11.0,110.0,Presencial,No,Ninguna,0,Nublado,24,0,3,6,45,14
2024-01-19,Viernes,1,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,14,12.0,168.0,Presencial,No,Ninguna,0,Nublado,24,0,3,12,32,21
2024-01-19,Viernes,1,2024,0,0,Desayuno,7,11,Alitas BBQ,Pollos,13,20.0,234.0,Presencial,Sí,Combo,10,Nublado,24,0,3,13,41,28
2024-01-19,Viernes,1,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,24,11.0,264.0,Presencial,No,Ninguna,0,Nublado,24,0,6,9,54,29
2024-01-19,Viernes,1,2024,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,20,32.0,544.0,Delivery,Sí,Combo,15,Nublado,24,0,6,19,25,50
2024-01-19,Viernes,1,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,21,10.0,210.0,Delivery,No,Ninguna,0,Nublado,24,0,6,15,36,35
2024-01-19,Viernes,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,35,18.0,630.0,Web,No,Ninguna,0,Nublado,24,0,6,15,55,45
2024-01-19,Viernes,1,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,36,4.0,144.0,Web,No,Ninguna,0,Nublado,24,0,6,5,87,37
2024-01-19,Viernes,1,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,39,12.0,468.0,Presencial,No,Ninguna,0,Nublado,24,0,6,8,73,35
2024-01-19,Viernes,1,2024,0,0,Cena,18,22,Gaseosa,Bebidas,31,4.0,124.0,Delivery,No,Ninguna,0,Nublado,24,0,7,5,89,46
2024-01-19,Viernes,1,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,27,15.0,405.0,Delivery,No,Ninguna,0,Nublado,24,0,7,14,57,60
2024-01-19,Viernes,1,2024,0,0,Cena,18,22,Pizza Personal,Pizzas,20,13.0,260.0,Web,No,Ninguna,0,Nublado,24,0,7,23,54,54
2024-01-19,Viernes,1,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,33,20.0,660.0,Delivery,No,Ninguna,0,Nublado,24,0,7,13,41,62
2024-01-19,Viernes,1,2024,0,0,Cena,18,22,Jugo Natural,Bebidas,18,6.0,108.0,Delivery,No,Ninguna,0,Nublado,24,0,7,5,54,61
2024-01-20,Sábado,1,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,13,11.0,143.0,Delivery,No,Ninguna,0,Lluvioso,19,1,4,6,33,49
2024-01-20,Sábado,1,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,20,6.0,108.0,Presencial,Sí,Combo,10,Lluvioso,19,1,4,4,65,35
2024-01-20,Sábado,1,2024,1,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,19,10.0,142.5,Delivery,Sí,Descuento,25,Lluvioso,19,1,4,10,53,39
2024-01-20,Sábado,1,2024,1,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,48,12.0,432.0,Delivery,Sí,2x1,25,Lluvioso,19,1,7,9,61,54
2024-01-20,Sábado,1,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,42,15.0,630.0,Delivery,No,Ninguna,0,Lluvioso,19,1,7,11,61,50
2024-01-20,Sábado,1,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,64,18.0,864.0,Delivery,Sí,2x1,25,Lluvioso,19,1,7,17,96,73
2024-01-20,Sábado,1,2024,1,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,39,14.0,546.0,Delivery,No,Ninguna,0,Lluvioso,19,1,7,13,48,59
2024-01-20,Sábado,1,2024,1,0,Almuerzo,12,16,Pizza Familiar,Pizzas,26,32.0,832.0,Presencial,No,Ninguna,0,Lluvioso,19,1,7,21,50,50
2024-01-20,Sábado,1,2024,1,0,Almuerzo,12,16,Gaseosa,Bebidas,56,4.0,190.4,Web,Sí,Combo,15,Lluvioso,19,1,7,3,91,75
2024-01-20,Sábado,1,2024,1,0,Cena,18,22,Gaseosa,Bebidas,48,4.0,192.0,Web,No,Ninguna,0,Lluvioso,19,1,8,2,77,80
2024-01-20,Sábado,1,2024,1,0,Cena,18,22,Cheeseburger,Hamburguesas,31,14.0,434.0,Delivery,No,Ninguna,0,Lluvioso,19,1,8,14,60,69
2024-01-20,Sábado,1,2024,1,0,Cena,18,22,Jugo Natural,Bebidas,23,6.0,138.0,Delivery,No,Ninguna,0,Lluvioso,19,1,8,2,66,75
2024-01-20,Sábado,1,2024,1,0,Cena,18,22,Alitas BBQ,Pollos,33,20.0,660.0,Web,No,Ninguna,0,Lluvioso,19,1,8,12,52,73
2024-01-20,Sábado,1,2024,1,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,31,16.0,496.0,Web,No,Ninguna,0,Lluvioso,19,1,8,14,59,69
2024-01-21,Domingo,1,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,18,4.0,72.0,Web,No,Ninguna,0,Soleado,28,0,5,2,41,21
2024-01-21,Domingo,1,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,15,6.0,90.0,Web,No,Ninguna,0,Soleado,28,0,5,3,45,27
2024-01-21,Domingo,1,2024,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,16,12.0,163.2,Presencial,Sí,Combo,15,Soleado,28,0,5,11,23,32
2024-01-21,Domingo,1,2024,1,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,16,16.0,256.0,Presencial,No,Ninguna,0,Soleado,28,0,5,13,35,19
2024-01-21,Domingo,1,2024,1,0,Desayuno,7,11,Pollo Broaster,Pollos,19,18.0,342.0,Presencial,No,Ninguna,0,Soleado,28,0,5,18,50,31
2024-01-21,Domingo,1,2024,1,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,11,10.0,110.0,Delivery,No,Ninguna,0,Soleado,28,0,5,15,41,24
2024-01-21,Domingo,1,2024,1,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,33,14.0,346.5,Presencial,Sí,Descuento,25,Soleado,28,0,7,13,47,48
2024-01-21,Domingo,1,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,31,18.0,446.4,Presencial,Sí,Descuento,20,Soleado,28,0,7,14,37,40
2024-01-21,Domingo,1,2024,1,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,28,12.0,336.0,Delivery,No,Ninguna,0,Soleado,28,0,7,13,36,43
2024-01-21,Domingo,1,2024,1,0,Almuerzo,12,16,Pizza Personal,Pizzas,31,13.0,342.55,Delivery,Sí,2x1,15,Soleado,28,0,7,16,43,54
2024-01-21,Domingo,1,2024,1,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,32,12.0,384.0,Presencial,No,Ninguna,0,Soleado,28,0,6,13,42,74
2024-01-21,Domingo,1,2024,1,0,Cena,18,22,Pizza Familiar,Pizzas,15,32.0,480.0,Delivery,No,Ninguna,0,Soleado,28,0,6,25,34,68
2024-01-21,Domingo,1,2024,1,0,Cena,18,22,Alitas BBQ,Pollos,25,20.0,500.0,Presencial,No,Ninguna,0,Soleado,28,0,6,14,37,46
2024-01-21,Domingo,1,2024,1,0,Cena,18,22,Salchipapa Clásica,Salchipapas,29,10.0,290.0,Delivery,No,Ninguna,0,Soleado,28,0,6,8,61,47
2024-01-22,Lunes,1,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,15,4.0,60.0,Presencial,No,Ninguna,0,Nublado,20,0,2,2,53,13
2024-01-22,Lunes,1,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,9,11.0,99.0,Presencial,No,Ninguna,0,Nublado,20,0,2,10,35,14
2024-01-22,Lunes,1,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,6,14.0,84.0,Delivery,No,Ninguna,0,Nublado,20,0,2,8,40,25
2024-01-22,Lunes,1,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,7,10.0,56.0,Presencial,Sí,Descuento,20,Nublado,20,0,2,10,20,28
2024-01-22,Lunes,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,38,18.0,684.0,Delivery,No,Ninguna,0,Nublado,20,0,5,13,52,37
2024-01-22,Lunes,1,2024,0,0,Almuerzo,12,16,Jugo Natural,Bebidas,16,6.0,96.0,Presencial,No,Ninguna,0,Nublado,20,0,5,5,70,32
2024-01-22,Lunes,1,2024,0,0,Almuerzo,12,16,Pizza Familiar,Pizzas,15,32.0,480.0,Delivery,No,Ninguna,0,Nublado,20,0,5,15,42,34
2024-01-22,Lunes,1,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,10,32.0,320.0,Delivery,No,Ninguna,0,Nublado,20,0,8,19,38,63
2024-01-22,Lunes,1,2024,0,0,Cena,18,22,Gaseosa,Bebidas,27,4.0,108.0,Web,No,Ninguna,0,Nublado,20,0,8,2,58,64
2024-01-22,Lunes,1,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,18,20.0,360.0,Delivery,No,Ninguna,0,Nublado,20,0,8,12,38,58
2024-01-23,Martes,1,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Nublado,19,0,2,5,49,10
2024-01-23,Martes,1,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,11,11.0,121.0,Presencial,No,Ninguna,0,Nublado,19,0,2,11,29,14
2024-01-23,Martes,1,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,12,12.0,144.0,Presencial,No,Ninguna,0,Nublado,19,0,2,8,35,17
2024-01-23,Martes,1,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,9,16.0,144.0,Presencial,No,Ninguna,0,Nublado,19,0,2,14,23,11
2024-01-23,Martes,1,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,23,10.0,230.0,Presencial,No,Ninguna,0,Nublado,19,0,6,11,51,32
2024-01-23,Martes,1,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,34,18.0,612.0,Presencial,No,Ninguna,0,Nublado,19,0,6,12,69,32
